productNum,productAcctNum,PortfolioNum,PortfolioName,PortfolioStatus,PortfolioType,exchIdList,stkTypeList,orderTypeList,openDate,optId,Flag,offerPortfolioNum,investType,portfolioExteriorId,memo,F_hedgeFlagList,ParaValue
288,379,416,initllx2010101,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,ALL,,20220902093652,99990,0,0,,,,SPEC,
289,380,417,A1111010101,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220902094859,99990,0,0,,,,SPEC,
290,381,418,NANA05020202,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0,,20220902100238,99990,0,0,,,,SPEC,
291,382,419,刷新内存-1,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220902101701,99990,0,0,,,,SPEC,
292,383,420,wr费用验证,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1,,20220902104028,20220202,0,0,,,,SPEC,
293,384,421,857产品简称,0,0,0^1^D^F^N^S^Z,,,20220902112028,99990,0,0,,,,SPEC,
256,385,422,2323,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1,,20220902141330,99990,0,0,,,,SPEC,
294,386,423,33交易产品,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220902141743,99990,0,0,,,,SPEC,
295,387,424,5,0,0,0^1^D^F^N^S^Z,,,20220902142557,99990,0,0,,,,SPEC,
296,388,425,S09020123,0,0,,,,20220902000000,99990,1,0,,,,SPEC,
297,389,426,哈哈,0,0,,,,20220902163142,99990,0,0,,,,SPEC,
298,390,427,新增刷新,0,0,,,,20220902164135,99990,0,0,,,,SPEC,
298,391,428,新增2,0,0,,,,20220902164613,99990,0,0,,,,SPEC,
299,392,429,NANA002010101,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220902165119,99990,0,0,,,,SPEC,
300,393,430,正常新增,0,0,,,,20220902165431,99990,0,0,,,,SPEC,
301,394,431,GUI新增,0,0,,,,20220902000000,99990,1,0,,,,SPEC,
302,395,432,initllx010101,0,0,,,,20220902170955,99990,0,0,,,,SPEC,
303,396,433,SS,0,0,,,,20220902180244,99990,0,0,,,,SPEC,
303,397,434,9999,0,0,,,,20220902180557,99990,0,0,,,,SPEC,
303,398,435,77777,0,0,,,,20220902181504,99990,0,0,,,,SPEC,
303,399,436,333333,0,0,,,,20220902182323,99990,0,0,,,,SPEC,
303,400,437,6666,0,0,,,,20220902184425,99990,0,0,,,,SPEC,
303,401,438,999,0,0,,,,20220902184542,99990,0,0,,,,SPEC,
304,402,439,股份,0,0,,,,20220902185458,99990,0,0,,,,SPEC,
305,403,440,约券持仓产品,0,2,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1,,20220902185617,99990,0,0,,,,SPEC,
306,404,441,initllx3030303,0,0,,,,20220902185807,99990,0,0,,,,SPEC,
304,405,442,999999,0,0,,,,20220902190058,99990,0,0,,,,SPEC,
304,406,443,8888,0,0,,,,20220902190134,99990,0,0,,,,SPEC,
304,407,444,1111111,0,0,,,,20220902190315,99990,0,0,,,,SPEC,
249,408,445,wr信用账户,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1,,20220902190509,99990,0,0,,,,SPEC,
304,409,446,99995241,0,0,,,,20220902190953,99990,0,0,,,,SPEC,
304,410,447,887774,0,0,,,,20220902191432,99990,0,0,,,,SPEC,
304,411,448,000000098,0,0,,,,20220902191740,99990,0,0,,,,SPEC,
304,412,449,66665555,0,0,,,,20220902000000,99990,1,0,,,,SPEC,
307,413,450,NANA003010101,0,0,0,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220902193210,99990,0,0,,,,SPEC,
308,414,451,xikang,0,0,,,,20220902193608,99990,0,0,,,,SPEC,
253,415,452,验证,0,0,,,,20220902194219,99990,0,0,,,,SPEC,
309,416,453,A2222010101,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220902194412,99990,0,0,,,,SPEC,
2,417,454,202252,0,0,,,,20220902000000,99990,1,0,,,,SPEC,
310,418,455,NANA006010101,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220902195425,99990,0,0,,,,SPEC,
311,419,456,NANA007020202,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220902195556,99990,0,0,,,,SPEC,
312,420,457,zjcp4,0,0,,,,20220902000000,99990,1,0,,,,SPEC,
313,421,458,修改,0,0,,,,20220902200609,99990,0,0,,,,SPEC,
314,422,459,NANA008010101,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220902200856,99990,0,0,,,,SPEC,
315,423,460,zjhd,0,0,,,,20220902000000,99990,1,0,,,,SPEC,
316,424,461,XHCS,0,0,0^1^2^3^4^5^6^7^8^B^D^F^G^H^M^N^Q^S^T^U^V^W^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220902000000,99990,1,0,,,,SPEC,
313,425,462,55555,0,0,,,,20220902204207,99990,0,0,,,,SPEC,
317,426,463,重新验证,0,0,,,,20220902204312,99990,0,0,,,,SPEC,
317,427,464,36655,0,0,,,,20220902204514,99990,0,0,,,,SPEC,
317,428,465,317,0,0,,,,20220902204855,99990,0,0,,,,SPEC,
318,429,466,NANA010010101,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220902205142,99990,0,0,,,,SPEC,
2,430,467,8888888,0,0,,,,20220902210143,99990,0,0,,,,SPEC,
2,431,468,989745613,0,0,,,,20220902210417,99990,0,0,,,,SPEC,
2,432,469,1211231231,0,0,,,,20220902210633,99990,0,0,,,,SPEC,
317,433,470,677,0,0,,,,20220902210944,99990,0,0,,,,SPEC,
2,434,471,12123123,0,0,,,,20220902211019,99990,0,0,,,,SPEC,
2,435,472,1111231,0,0,,,,20220902211159,99990,0,0,,,,SPEC,
317,436,473,988,0,0,,,,20220902211430,99990,0,0,,,,SPEC,
317,437,474,437,0,0,,,,20220902211748,99990,0,0,,,,SPEC,
2,438,475,999666333,0,0,,,,20220902212237,99990,0,0,,,,SPEC,
317,439,476,438,0,0,,,,20220902212335,99990,0,0,,,,SPEC,
3,440,477,12312313,0,0,,,,20220902212733,99990,0,0,,,,SPEC,
3,441,478,1212132,0,0,,,,20220902213120,99990,0,0,,,,SPEC,
3,442,479,112312321,0,0,,,,20220902213227,99990,0,0,,,,SPEC,
3,443,480,12312312,0,0,,,,20220902213409,99990,0,0,,,,SPEC,
3,444,481,96874562,0,0,,,,20220902214227,99990,0,0,,,,SPEC,
5,445,482,123,0,0,,,,20220902215544,99990,0,0,,,,SPEC,
317,446,483,440,0,0,,,,20220902215917,99990,0,0,,,,SPEC,
319,447,484,资金股份调整,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1,,20220902220134,99990,0,0,,,,SPEC,
320,448,485,init1231010101,0,0,0,A0,,20220902220205,99990,0,0,,,,SPEC,
321,449,486,NANA212020202,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220902220958,99990,0,0,,,,SPEC,
322,450,487,gscfxxh050505,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220902221536,99990,0,0,,,,SPEC,
323,451,488,8855010101,0,2,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220902223743,88wl,0,0,,,,SPEC,
324,452,489,gscf4856020202,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220902224105,99990,0,0,,,,SPEC,
325,453,490,NANA123030303,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220902224246,99990,0,0,,,,SPEC,
326,454,491,qwerzj12040404,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220902224603,99990,0,0,,,,SPEC,
327,455,492,8899010101,0,2,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220902231838,88wl,0,0,,,,SPEC,
328,456,493,gscfzj56010101,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903002729,99990,0,0,,,,SPEC,
329,457,494,gscfzj13020202,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903002831,99990,0,0,,,,SPEC,
330,458,495,NANA556030303,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903124709,99990,0,0,,,,SPEC,
243,459,496,新增股份,0,0,,,,20220903125720,99990,0,0,,,,SPEC,
331,460,497,3P,0,0,,,,20220903125945,99990,0,0,,,,SPEC,
332,461,498,NANA96010101,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903141515,99990,0,0,,,,SPEC,
333,462,499,NANA95020202,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903141642,99990,0,0,,,,SPEC,
334,463,500,NANA97040404,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903141727,99990,0,0,,,,SPEC,
335,464,501,TESSzj12060606,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903142709,99990,0,0,,,,SPEC,
336,465,502,hazczj89111111,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903142826,99990,0,0,,,,SPEC,
337,466,503,hazczjyy141414,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903142910,99990,0,0,,,,SPEC,
338,467,504,hazczj11171717,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903142939,99990,0,0,,,,SPEC,
339,468,505,hazczjab202020,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903143209,99990,0,0,,,,SPEC,
340,469,506,hazczjop232323,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903143639,99990,0,0,,,,SPEC,
341,470,507,hazczjo1252525,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903143910,99990,0,0,,,,SPEC,
342,471,508,NANA36262626,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903144038,99990,0,0,,,,SPEC,
242,472,509,期货,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1,,20220903145638,NANA03,0,0,,,,SPEC,
343,473,510,fkllx01,0,0,,,,20220903150821,99990,0,0,,,,SPEC,
344,474,511,fkllx02,0,0,,,,20220903150848,99990,0,0,,,,SPEC,
345,475,512,fkllx04,0,0,,,,20220903151255,99990,0,0,,,,SPEC,
346,476,513,NANA64010101,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903155347,99990,0,0,,,,SPEC,
347,477,514,NANA26030303,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903155532,99990,0,0,,,,SPEC,
348,478,515,NANA988010101,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903160538,99990,0,0,,,,SPEC,
349,479,516,NANA654030303,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903160633,99990,0,0,,,,SPEC,
350,480,517,gscfzty040404,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903161134,99990,0,0,,,,SPEC,
351,481,518,NANA589010101,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903164853,99990,0,0,,,,SPEC,
352,482,519,NANA009030303,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903164945,99990,0,0,,,,SPEC,
353,483,520,gscffll010101,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903170622,99990,0,0,,,,SPEC,
354,484,521,gscfzs060606,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903172316,99990,0,0,,,,SPEC,
355,485,522,33333,0,0,,,,20220903172648,99990,0,0,,,,SPEC,
356,486,523,NANA963070707,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903173030,99990,0,0,,,,SPEC,
357,487,524,gscfzll0080808,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903173135,99990,0,0,,,,SPEC,
358,488,525,NANA852090909,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903173435,99990,0,0,,,,SPEC,
359,489,526,gscf1227101010,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903173626,99990,0,0,,,,SPEC,
360,490,527,NANA741121212,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903173704,99990,0,0,,,,SPEC,
361,491,528,NANA321131313,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903173823,99990,0,0,,,,SPEC,
362,492,529,gscf888181818,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903180214,99990,0,0,,,,SPEC,
363,493,530,NANA147191919,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903182052,99990,0,0,,,,SPEC,
364,494,531,NANA698202020,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903182205,99990,0,0,,,,SPEC,
248,495,532,验证期货,0,0,,,,20220903183019,99990,0,0,,,,SPEC,
365,496,533,NANA0067212121,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903183045,99990,0,0,,,,SPEC,
357,497,534,123,0,0,,,,20220903183126,99990,0,0,,,,SPEC,
366,498,535,gscfwl010101,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903184155,99990,0,0,,,,SPEC,
367,499,536,gscf2712040404,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903190648,99990,0,0,,,,SPEC,
368,500,537,NANA365050505,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903191107,99990,0,0,,,,SPEC,
369,501,538,gscf369070707,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903191246,99990,0,0,,,,SPEC,
370,502,539,gscf886080808,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903191417,99990,0,0,,,,SPEC,
371,503,540,NANA692090909,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903191523,99990,0,0,,,,SPEC,
372,504,541,NANA953101010,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903191653,99990,0,0,,,,SPEC,
373,505,542,NANA695111111,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903191855,99990,0,0,,,,SPEC,
374,506,543,NANA768010101,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903194029,99990,0,0,,,,SPEC,
375,507,544,NANA208040404,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220903194127,99990,0,0,,,,SPEC,
376,508,545,sbl开发测试1,0,2,0^1^2^3^4^5^6^7^8^B^D^F^G^H^M^N^Q^S^T^U^V^W^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220905000000,99990,1,0,,,,SPEC,
