exchId,regId,offerRegId,regName,currencyId,regType,deskId,F_hedgeFlagList,regStatus,exchProperty,memo,openDate,optId,acctid,thirdSystemId,fixFlag,regPermitList,grantStkTypeList,custodianInstitution
0,0A20220821,0A20220821,0A20220821,RMB,0,,SPEC,0,0,,20220902000000,99990,000020220821,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
1,1A20220821,1A20220821,1A20220821,RMB,0,,SPEC,0,0,,20220902000000,99990,000020220821,2302,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,0A20220904,0A20220904,20220904,RMB,0,,SPEC,0,0,,20220905000000,99990,000020220904,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
1,1A20220904,1A20220904,20220904,RMB,0,,SPEC,0,0,,20220905000000,99990,000020220904,2302,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,0202209060,0202209060,123,RMB,0,15810,SPEC,0,0,,20220906000000,99990,000020220906,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
1,1202209060,1202209060,234,RMB,0,15810,SPEC,0,0,,20220906000000,99990,000020220906,2302,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
4,1202209060,1202209060,234,RMB,0,15810,SPEC,0,0,,20220906000000,99990,000020220906,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
5,0202209060,0202209060,123,RMB,0,15810,SPEC,0,0,,20220906000000,99990,000020220906,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,0A00092701,1A00092701,ZYZC,RMB,0,,SPEC,0,0,,20220927000000,99990,002022092701,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
1,1A00092701,1A00092701,ZYZC,RMB,0,,SPEC,0,0,,20220927000000,99990,002022092701,2302,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,0A00092801,0A00092801,PBY,RMB,0,,SPEC,0,0,,20220928000000,99990,002022092801,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
1,1A00092801,1A00092801,PBY,RMB,0,,SPEC,0,0,,20220928000000,99990,002022092801,2302,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,a000045678,a000045678,lisx3,RMB,0,,SPEC,0,0,,20220525000000,99990,100000045678,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,a100045678,a100045678,lisx3,RMB,0,,SPEC,0,0,,20220525000000,99990,100000045678,2302,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A20221160,0A20221160,0A20221160,RMB,0,1160,SPEC,0,0,,20220829145306,99990,202200001160,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,1A20221160,1A20221160,1A20221160,RMB,0,1161,SPEC,0,0,,20220829145306,99990,202200001160,2302,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
D,0D000001,0D000001,三方期货账户,RMB,0,15810,SPEC,0,1,,20220425000000,99990,202204191791,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,0F000001,0F000001,三方期货账户,RMB,0,15810,SPEC,0,1,,20220425000000,99990,202204191791,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
S,0S000001,0S000001,三方期货账户,RMB,0,15810,SPEC,0,1,,20220425000000,99990,202204191791,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
Z,0Z000001,0Z000001,三方期货账户,RMB,0,15810,SPEC,0,1,,20220425000000,99990,202204191791,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0Axy000001,0Axy000001,三方普通,RMB,0,,SPEC,0,0,,20220516000000,99990,202204191792,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,1Axy000002,1Axy000002,三方普通,RMB,0,,SPEC,0,0,,20220516000000,99990,202204191792,2302,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A00000001,0A00000001,三方普通,RMB,0,15810,SPEC,0,0,,20220424000000,CESH000,202204191793,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,1A00000002,1A00000002,三方普通,RMB,0,15810,SPEC,0,0,,20220424000000,CESH000,202204191793,2302,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,2022062703,2022062703,沪A,RMB,0,,SPEC,0,0,,20220627000000,99990,202206271798,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,2022062704,2022062704,深A,RMB,0,,SPEC,0,0,,20220627000000,99990,202206271798,2302,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,89898910,89898910,89898910测试,RMB,0,89898910,SPEC,0,0,,20220929161237,99990,89898910,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,22wl,22911407,wlA,RMB,0,,SPEC,0,0,,20220901140943,99990,A202291,2302,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
1,22wl,20221409,wlB,RMB,0,,SPEC,0,0,,20220901140943,99990,A202291,2302,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,9550000000,9550000000,上海gw,RMB,0,15820,SPEC,0,0,,20220419000000,99990,000000095501,2303,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,9550100000,9550100000,深圳gw,RMB,0,15820,SPEC,0,0,,20220419000000,99990,000000095501,2303,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0ZY000000001,0ZY000000001,沪ZY现货,RMB,0,15820,SPEC,0,0,,20220419000000,99990,0ZY000000001,2303,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,0ZY000000001,0ZY000000001,深ZY现货,RMB,0,15820,SPEC,0,0,,20220419000000,99990,0ZY000000001,2303,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,A555111111,A555111111,ETF-CTS-沪,RMB,0,15820,SPEC,0,0,,20220427000000,99990,555111111111,2303,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,S555111111,S555111111,ETF-CTS-深,RMB,0,003719,SPEC,0,0,,20220427000000,99990,555111111111,2303,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,890111000001,890111000001,ETF-上海,RMB,0,15820,SPEC,0,0,,20220424000000,99990,890111000001,2303,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,890111000001,890111000001,ETF-深圳,RMB,0,15820,SPEC,0,0,,20220424000000,99990,890111000001,2303,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,890111000002,890111000002,上海-ETF现货,RMB,0,15820,SPEC,0,0,,20220424000000,99990,890111000002,2303,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,890111000002,890111000002,深圳-ETF现货,RMB,0,15820,SPEC,0,0,,20220424000000,99990,890111000002,2303,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,8901110000,8901110000,沪,RMB,0,15820,SPEC,0,0,,20220425000000,99990,890111000003,2303,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,8901110100,8901110100,深,RMB,0,15820,SPEC,0,0,,20220425000000,99990,890111000003,2303,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,zj8859665,zj8859665,zj沪股东资金two,RMB,0,,SPEC,0,0,,20220930101007,99990,zj10117869,2303,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
1,zj8859666,zj8859666,zj深股东资金two,RMB,0,,SPEC,0,0,,20220930101007,99990,zj10117869,2303,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,0000007329,0000007329,沪A股东,RMB,0,20140,SPEC,0,0,,20220428000000,99990,000000007329,2305,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,0000003719,0000003719,深AETF,RMB,0,003719,SPEC,0,0,,20220428000000,99990,000000007329,2305,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,1998000000,1998000000,wjr-sh,RMB,0,20140,SPEC,0,0,,20220428000000,99990,199800000000,2305,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,1998010000,1998010000,wjr-sz,RMB,0,555021,SPEC,0,0,,20220428000000,99990,199800000000,2305,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,8901000000,8901000000,cts沪,RMB,0,20140,SPEC,0,0,,20220429000000,99990,890111000004,2305,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,8901010000,8901010000,cts深,RMB,0,003719,SPEC,0,0,,20220429000000,99990,890111000004,2305,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,1120,1120,cremains,RMB,0,,SPEC,0,0,,20220607000000,99990,000000001120,2306,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,A621947469,A621947469,沪,RMB,0,88015,SPEC,0,0,,20220506000000,99990,000000007733,2306,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,A871200000,A871200000,cts沪JY,RMB,0,20140,SPEC,0,0,,20220506000000,99990,000000008712,2306,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,A621923342,A621923342,交易所-沪,RMB,0,88015,SPEC,0,0,,20220511000000,99990,000621923342,2306,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,A621923342,A621923342,A621923342,RMB,0,88015,SPEC,0,0,,20220511000000,99990,A00621923342,2306,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0000023456,0000023456,风控A账户上海,RMB,0,,SPEC,0,0,,20220427000000,99990,000000023456,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,1000023456,1000023456,风控A账户深圳,RMB,0,,SPEC,0,0,,20220427000000,99990,000000023456,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
H,A220278000,A220278000,港股跨境股东,RMB,0,,SPEC,0,0,,20220728000000,99990,000000220278,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A000001,0A000001,A-沪,RMB,0,,SPEC,0,0,,20220718000000,99990,000000890111,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,0A000002,0A000002,A-深,RMB,0,,SPEC,0,0,,20220718000000,99990,000000890111,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A20220223,0A20220223,0A20220223,RMB,0,,SPEC,0,0,,20220419000000,99990,000020220223,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,1A20220223,1A20220223,1A20220223,RMB,0,,SPEC,0,0,,20220419000000,99990,000020220223,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A20220224,0A20220224,0A20220224,RMB,0,,SPEC,0,0,,20220419000000,99990,000020220224,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,1A20220224,1A20220224,1A20220224,RMB,0,,SPEC,0,0,,20220419000000,99990,000020220224,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A20220225,0A20220225,0A20220225,RMB,0,,SPEC,0,0,,20220419000000,99990,000020220225,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,1A20220225,1A20220225,1A20220225,RMB,0,,SPEC,0,0,,20220419000000,99990,000020220225,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A20220226,0A20220226,0A20220226,RMB,0,,SPEC,0,0,,20220419000000,99990,000020220226,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,1A20220226,1A20220226,1A20220226,RMB,0,,SPEC,0,0,,20220419000000,99990,000020220226,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A20220227,0A20220227,0A20220227,RMB,0,,SPEC,0,0,,20220419000000,99990,000020220227,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,1A20220227,1A20220227,1A20220227,RMB,0,,SPEC,0,0,,20220419000000,99990,000020220227,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A20220418,0A20220418,TOA1,RMB,0,,SPEC,0,0,,20220419000000,99990,000020220418,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,0B20220418,0B20220418,TOA1,RMB,0,,SPEC,0,0,,20220419000000,99990,000020220418,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A20220419,0A20220419,TOA2,RMB,0,,SPEC,0,0,,20220419000000,99990,000020220419,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,0B20220419,0B20220419,TOA2,RMB,0,,SPEC,0,0,,20220419000000,99990,000020220419,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A20220420,0A20220420,TOA3,RMB,0,,SPEC,0,0,,20220419000000,99990,000020220420,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,0B20220420,0B20220420,TOA3,RMB,0,,SPEC,0,0,,20220419000000,99990,000020220420,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,F20220427,F20220427,F20220427,RMB,0,,SPEC,0,1,,20220427000000,99990,000020220427,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A20220718,0A20220718,融入方A,RMB,0,,SPEC,0,0,,20220718000000,99990,000020220718,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,0B20220718,0B20220718,融入方A,RMB,0,,SPEC,0,0,,20220718000000,99990,000020220718,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A20220719,0A20220719,融入方B,RMB,0,,SPEC,0,0,,20220718000000,99990,000020220719,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,0B20220719,0B20220719,融入方B,RMB,0,,SPEC,0,0,,20220718000000,99990,000020220719,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
H,0000202207282,0000202207282,0000202207282,RMB,0,15810,SPEC,0,0,,20220831000000,99990,000020220728,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,
Q,Q20220718,Q20220718,纳斯达克,RMB,0,15810,SPEC,0,0,,20220728000000,99990,000020220728,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
V,0000202207281,0000202207281,纽交所1,RMB,0,15810,SPEC,0,0,,20220728000000,99990,000020220728,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A20220729,0A20220729,0A20220729,RMB,0,,SPEC,0,0,,20220729000000,99990,000020220729,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,1A20220729,1A20220729,1A20220729,RMB,0,,SPEC,0,0,,20220729000000,99990,000020220729,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0000202208101,0000202208101,HL融入方沪A股东,RMB,0,,SPEC,0,0,,20220810000000,99990,000020220810,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,0000202208102,0000202208102,HL融入方深A股东,RMB,0,,SPEC,0,0,,20220810000000,99990,000020220810,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A20220811,0A20220811,0A20220811,RMB,0,,SPEC,0,0,,20220811000000,99990,000020220811,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,1A20220811,1A20220811,1A20220811,RMB,0,,SPEC,0,0,,20220811000000,99990,000020220811,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A20220812,0A20220812,0A20220812,RMB,0,,SPEC,0,0,,20220811000000,99990,000020220812,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,1A20220812,1A20220812,1A20220812,RMB,0,,SPEC,0,0,,20220811000000,99990,000020220812,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A20220813,0A20220813,0A20220813,RMB,0,,SPEC,0,0,,20220811000000,99990,000020220813,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,1A20220813,1A20220813,1A20220813,RMB,0,,SPEC,0,0,,20220811000000,99990,000020220813,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,0A20220814,0A20220814,0A20220814,RMB,0,,SPEC,0,0,,20220811000000,99990,000020220814,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,1A20220814,1A20220814,1A20220814,RMB,0,,SPEC,0,0,,20220811000000,99990,000020220814,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
Q,000020220728,000020220728,纳斯达克GD,RMB,0,,SPEC,0,0,,20220728000000,99990,00020220728,2401,0.0,,A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
V,100020220728,100020220728,纽交所GD,RMB,0,,SPEC,0,0,,20220728000000,99990,00020220728,2401,0.0,,A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,A9272,A9272,兴业合约端_hl沪市股东,RMB,0,A9272,SPEC,0,0,,20220927000000,99990,00020220928,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
1,B9272,B9272,兴业合约端_hl深市股东,RMB,0,B9272,SPEC,0,0,,20220927000000,99990,00020220928,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
G,1230012,1230012,G12,RMB,0,,SPEC,0,0,,20220706000000,99990,09222834,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
T,t012321,t012321,T12,RMB,0,,SPEC,0,0,,20220706000000,99990,09222834,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,a000023456,a000023456,lisx1,RMB,0,,SPEC,0,0,,20220525000000,99990,100000023456,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,a100023456,a100023456,lisx1,RMB,0,,SPEC,0,0,,20220525000000,99990,100000023456,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,123123,123123,0001,RMB,0,,SPEC,0,0,,20220808000000,99990,123123,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,123456,123456,0002,RMB,0,,SPEC,0,0,,20220808000000,99990,123123,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,20221798,20221798,沪A01,RMB,0,,SPEC,0,0,,20220509000000,99990,202205091798,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,20221797,20221797,深A,RMB,0,,SPEC,0,0,,20220509000000,99990,202205091798,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,20220001,20220001,A-沪A,RMB,0,,SPEC,0,0,,20220510000000,99990,202205101799,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,20220002,20220002,A-深A,RMB,0,,SPEC,0,0,,20220510000000,99990,202205101799,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,2022071801,2022071801,上海01,RMB,0,,SPEC,0,0,,20220718000000,99990,2022071800001,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,2022071802,2022071802,深圳01,RMB,0,,SPEC,0,0,,20220718000000,99990,2022071800001,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,2022071801,2022071801,上海01,RMB,0,,SPEC,0,0,,20220718000000,99990,202207180001,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,2022071802,2022071802,深圳01,RMB,0,,SPEC,0,0,,20220718000000,99990,202207180001,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,2022071803,2022071803,上海02,RMB,0,,SPEC,0,0,,20220718000000,99990,202207180002,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,2022071804,2022071804,深圳02,RMB,0,,SPEC,0,0,,20220718000000,99990,202207180002,2401,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,5894232133,5894232133,qianxin,RMB,0,,SPEC,0,0,,20220808000000,99990,202208081430,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,20220913,20220913,pgqa,RMB,0,,SPEC,0,0,,20220913000000,99990,202209131311,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,1414,1414,1414,RMB,0,,SPEC,0,0,,20220913000000,99990,202209131404,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,202209131421,202209131421,202209131421,RMB,0,,SPEC,0,0,,20220913000000,99990,202209131420,2401,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
