productNum,productId,productName,productFullName,institutionID,productQuota,NAV,productType,openDate,endDate,currencyIdList,IPOCurrencyIdList,exchIdList,productStatus,ReckoningFlag,memo,inputTime,optId,repoInterFlag,setupBegintime,setupEndTime,closeBeginTime,closeEndTime,TradeOrderFlag,MessageOptIdList,isAuto,TradeInstituTionId,PermitFlag,OddAmt,FileOrderFlag,CurrentAsset,APIServiceFlag,instructNoOrderFlag,IOPV,Otherpayables,assetInvestType,reckoningCheckFlag,investType,TAType,investArea,fundWorkType,fundID,groupValuation,acctCheckList,stkCheckList,usableCheckMode,stkValuationMode,NAVCalPrecision,settleNo,CFETSId,defaultProductAcct,defaultPortfolio
297,,哈哈,哈哈,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220902163142,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,389,426
298,,新增刷新,新增刷新,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220902164135,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,390,427
299,,NANA00201,NANA00201,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,2,1,,20220902165118,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,392,429
300,,正常新增,正常新增,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220902165431,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,393,430
301,,GUI新增,GUI新增,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220902170848,99990,0,-1,-1,-1,-1,0,,N,NAN,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
302,,initllx01,initllx01,0,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220902170955,99990,0,-1,-1,-1,-1,0,,1,0,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,395,432
303,,SS,SSS,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220902180244,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,396,433
304,,股份,股份,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220902185458,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,402,439
305,,约券持仓产品,约券持仓产品全称,0001,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220902185617,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,403,440
306,,initllx303,initllx303,0,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220902185807,99990,0,-1,-1,-1,-1,0,,1,0,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,404,441
307,,NANA00301,NANA00301,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0,2,1,,20220902193210,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,413,450
308,,xikang,xiaokang,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220902193608,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,414,451
309,,A222201,A222201,2022,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220902194412,99990,0,-1,-1,-1,-1,0,,1,2022,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,416,453
310,,NANA00601,NANA00601,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220902195425,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,418,455
311,,NANA00702,NANA00702,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220902195556,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,419,456
312,zjcp4,zjcp4,zjcp4,BYCS,0.0,0.0,1,-1,-1,RMB,RMB,,2,2,,20220902200436,99990,0,-1,-1,-1,-1,0,,N,BYCS,N,0.0,1,0.0,N,N,0.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
313,,修改,修改,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220902200609,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,421,458
314,,NANA00801,NANA00801,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220902200856,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,422,459
315,zjhd,zjhd,zjhd,zjhd,0.0,0.0,1,-1,-1,RMB,RMB,,2,2,,20220902201901,99990,0,-1,-1,-1,-1,0,,N,zjhd,N,0.0,1,0.0,N,N,0.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
316,XHCS,XHCS,XHCS,BYCS,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220902202742,99990,0,-1,-1,-1,-1,0,,N,BYCS,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
317,,重新验证,重新验证,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220902204312,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,426,463
318,,NANA01001,NANA01001,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220902205142,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,429,466
319,101170,资金股份调整,资金股份调整,0001,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220902220134,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,447,484
320,,init123101,init123101,0,0.0,1.0,1,-1,-1,RMB,RMB,0,2,1,,20220902220205,99990,0,-1,-1,-1,-1,0,,1,0,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,448,485
321,,NANA21202,NANA21202,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220902220958,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,449,486
322,,gscfxxh05,gscfxxh05,0001,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220902221536,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,450,487
323,,885501,885501,8888,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220902223743,88wl,0,-1,-1,-1,-1,0,,1,8888,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,451,488
324,,gscf485602,gscf485602,0001,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220902224105,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,452,489
325,,NANA12303,NANA12303,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220902224246,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,453,490
326,,qwerzj1204,qwerzj1204,0712,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220902224603,99990,0,-1,-1,-1,-1,0,,1,0712,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,454,491
327,,889901,889901,8888,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220902231838,88wl,0,-1,-1,-1,-1,0,,1,8888,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,455,492
328,,gscfzj5601,gscfzj5601,0001,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903002729,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,456,493
329,,gscfzj1302,gscfzj1302,0001,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903002831,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,457,494
330,,NANA55603,NANA55603,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903124709,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,458,495
331,,3P,3P,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220903125945,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,460,497
332,,NANA9601,NANA9601,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903141515,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,461,498
333,,NANA9502,NANA9502,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903141642,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,462,499
334,,NANA9704,NANA9704,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903141727,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,463,500
335,,TESSzj1206,TESSzj1206,0718,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903142709,99990,0,-1,-1,-1,-1,0,,1,0718,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,464,501
336,,hazczj8911,hazczj8911,100,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903142826,99990,0,-1,-1,-1,-1,0,,1,100,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,465,502
337,,hazczjyy14,hazczjyy14,100,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903142910,99990,0,-1,-1,-1,-1,0,,1,100,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,466,503
338,,hazczj1117,hazczj1117,100,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903142939,99990,0,-1,-1,-1,-1,0,,1,100,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,467,504
339,,hazczjab20,hazczjab20,100,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903143209,99990,0,-1,-1,-1,-1,0,,1,100,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,468,505
340,,hazczjop23,hazczjop23,100,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903143639,99990,0,-1,-1,-1,-1,0,,1,100,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,469,506
341,,hazczjo125,hazczjo125,100,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903143910,99990,0,-1,-1,-1,-1,0,,1,100,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,470,507
342,,NANA3626,NANA3626,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903144038,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,471,508
343,,fkllx01,fkllx01,0,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220903150821,99990,0,-1,-1,-1,-1,0,,1,0,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,473,510
344,,fkllx02,fkllx02,0,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220903150848,99990,0,-1,-1,-1,-1,0,,1,0,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,474,511
345,,fkllx04,fkllx04,0,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220903151255,99990,0,-1,-1,-1,-1,0,,1,0,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,475,512
346,,NANA6401,NANA6401,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903155347,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,476,513
347,,NANA2603,NANA2603,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903155532,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,477,514
348,,NANA98801,NANA98801,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903160538,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,478,515
349,,NANA65403,NANA65403,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903160633,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,479,516
350,,gscfzty04,gscfzty04,0001,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903161134,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,480,517
351,,NANA58901,NANA58901,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903164853,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,481,518
352,,NANA00903,NANA00903,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903164945,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,482,519
353,,gscffll01,gscffll01,0001,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903170622,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,483,520
354,,gscfzs06,gscfzs06,0001,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903172316,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,484,521
355,,33333,33333,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220903172648,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,485,522
356,,NANA96307,NANA96307,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903173030,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,486,523
357,,gscfzll008,gscfzll008,0001,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903173135,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,487,524
358,,NANA85209,NANA85209,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903173435,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,488,525
359,622596,gscf122710,gscf122710,0001,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220930161230,gscfCY,0,-1,-1,-1,-1,0,,1,0001,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,489,526
360,,NANA74112,NANA74112,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903173704,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,490,527
361,,NANA32113,NANA32113,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903173823,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,491,528
362,,gscf88818,gscf88818,0001,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903180214,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,492,529
363,,NANA14719,NANA14719,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903182052,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,493,530
364,,NANA69820,NANA69820,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903182205,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,494,531
365,,NANA006721,NANA006721,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903183045,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,496,533
366,,gscfwl01,gscfwl01,0001,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903184155,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,498,535
367,,gscf271204,gscf271204,0001,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903190648,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,499,536
368,,NANA36505,NANA36505,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903191107,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,500,537
369,,gscf36907,gscf36907,0001,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903191246,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,501,538
370,,gscf88608,gscf88608,0001,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903191416,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,502,539
371,,NANA69209,NANA69209,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903191523,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,503,540
372,,NANA95310,NANA95310,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903191653,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,504,541
373,,NANA69511,NANA69511,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903191855,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,505,542
374,,NANA76801,NANA76801,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903194029,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,506,543
